year,region_code,temperature_anomaly,region_name
1961,9.0,-0.019981481481481485,Oceania
1961,19.0,0.028560606060606064,Americas
1961,142.0,0.07901333333333334,Asia
1961,150.0,0.750573717948718,Europe
1962,2.0,-0.015283625730994154,Africa
1962,9.0,-0.027648148148148144,Oceania
1962,19.0,0.006422727272727274,Americas
1962,142.0,0.23588166666666668,Asia
1962,150.0,-0.3632259615384615,Europe
1963,2.0,0.0065014619883040975,Africa
1963,9.0,-0.09298148148148148,Oceania
1963,19.0,0.12197424242424243,Americas
1963,142.0,0.20522333333333334,Asia
1963,150.0,-0.5066025641025641,Europe
1964,2.0,-0.1897222222222222,Africa
1964,9.0,-0.11244444444444444,Oceania
1964,19.0,-0.055181818181818186,Americas
1964,142.0,-0.3314333333333333,Asia
1964,150.0,-0.028698717948717953,Europe
1965,2.0,-0.24511988304093568,Africa
1965,9.0,-0.2916712962962963,Oceania
1965,19.0,-0.046283333333333336,Americas
1965,142.0,-0.04304333333333334,Asia
1965,150.0,-0.49665064102564105,Europe
1966,2.0,0.12196637426900586,Africa
1966,9.0,-0.13614814814814816,Oceania
1966,19.0,-0.054118181818181815,Americas
1966,142.0,0.479935,Asia
1966,150.0,0.15466826923076923,Europe
1967,2.0,-0.1882953216374269,Africa
1967,9.0,-0.15551851851851853,Oceania
1967,19.0,-0.13745454545454547,Americas
1967,142.0,-0.3800733333333333,Asia
1967,150.0,0.29667948717948717,Europe
1968,2.0,-0.1771578947368421,Africa
1968,9.0,-0.10511111111111111,Oceania
1968,19.0,-0.16561666666666666,Americas
1968,142.0,-0.10360166666666666,Asia
1968,150.0,-0.07507371794871795,Europe
1969,2.0,0.3230233918128655,Africa
1969,9.0,0.07597685185185186,Oceania
1969,19.0,0.2856075757575757,Americas
1969,142.0,-0.08784833333333335,Asia
1969,150.0,-0.4111875,Europe
1970,2.0,0.20369298245614034,Africa
1970,9.0,0.16093055555555555,Oceania
1970,19.0,0.025672727272727278,Americas
1970,142.0,0.16172999999999996,Asia
1970,150.0,-0.18055288461538463,Europe
1971,2.0,-0.21103362573099416,Africa
1971,9.0,-0.04784722222222223,Oceania
1971,19.0,-0.2787363636363636,Americas
1971,142.0,-0.11359999999999999,Asia
1971,150.0,0.04362820512820509,Europe
1972,2.0,0.04140497076023391,Africa
1972,9.0,-0.06296759259259259,Oceania
1972,19.0,-0.0352469696969697,Americas
1972,142.0,-0.4137566666666667,Asia
1972,150.0,0.15841987179487185,Europe
1973,2.0,0.3154707602339181,Africa
1973,9.0,0.33452777777777776,Oceania
1973,19.0,0.11867878787878787,Americas
1973,142.0,0.1383166666666667,Asia
1973,150.0,0.0035496794871795003,Europe
1974,2.0,-0.2631695906432749,Africa
1974,9.0,0.033365740740740744,Oceania
1974,19.0,-0.2509651515151515,Americas
1974,142.0,-0.2829183333333333,Asia
1974,150.0,0.4087403846153847,Europe
1975,2.0,-0.17660672514619882,Africa
1975,9.0,0.04631481481481481,Oceania
1975,19.0,-0.20166515151515152,Americas
1975,142.0,-0.07202499999999999,Asia
1975,150.0,0.5607612179487179,Europe
1976,2.0,-0.20572368421052634,Africa
1976,9.0,-0.11822685185185185,Oceania
1976,19.0,-0.25020757575757574,Americas
1976,142.0,-0.34371833333333335,Asia
1976,150.0,-0.21755929487179484,Europe
1977,2.0,0.2697923976608187,Africa
1977,9.0,0.06883333333333334,Oceania
1977,19.0,0.23651818181818182,Americas
1977,142.0,0.178125,Asia
1977,150.0,0.20254006410256412,Europe
1978,2.0,0.16995467836257308,Africa
1978,9.0,0.08648148148148148,Oceania
1978,19.0,0.15452727272727274,Americas
1978,142.0,0.16938666666666666,Asia
1978,150.0,-0.4277451923076923,Europe
1979,2.0,0.3894970760233918,Africa
1979,9.0,0.2032361111111111,Oceania
1979,19.0,0.1399409090909091,Americas
1979,142.0,0.5065050000000001,Asia
1979,150.0,-0.157,Europe
1980,2.0,0.3899327485380117,Africa
1980,9.0,0.2882314814814815,Oceania
1980,19.0,0.36485757575757577,Americas
1980,142.0,0.2434383333333333,Asia
1980,150.0,-0.4713798076923077,Europe
1981,2.0,0.23235087719298245,Africa
1981,9.0,0.29789351851851853,Oceania
1981,19.0,0.30524545454545454,Americas
1981,142.0,0.26907166666666665,Asia
1981,150.0,0.02363301282051285,Europe
1982,2.0,0.18524122807017543,Africa
1982,9.0,0.12600925925925927,Oceania
1982,19.0,0.16885151515151517,Americas
1982,142.0,-0.19473,Asia
1982,150.0,0.43195673076923075,Europe
1983,2.0,0.5792529239766082,Africa
1983,9.0,0.34096296296296297,Oceania
1983,19.0,0.40788484848484846,Americas
1983,142.0,0.04057999999999999,Asia
1983,150.0,0.552599358974359,Europe
1984,2.0,0.27264912280701753,Africa
1984,9.0,0.2785231481481481,Oceania
1984,19.0,-0.062372727272727274,Americas
1984,142.0,-0.22614166666666669,Asia
1984,150.0,0.13770833333333338,Europe
1985,2.0,0.2559502923976608,Africa
1985,9.0,0.24581944444444445,Oceania
1985,19.0,-0.012381818181818187,Americas
1985,142.0,0.11501666666666666,Asia
1985,150.0,-0.4846570512820512,Europe
1986,2.0,0.23816228070175438,Africa
1986,9.0,0.24644444444444447,Oceania
1986,19.0,0.08425757575757575,Americas
1986,142.0,0.06777999999999999,Asia
1986,150.0,-0.06529006410256415,Europe
1987,2.0,0.8460555555555556,Africa
1987,9.0,0.33839814814814817,Oceania
1987,19.0,0.5325969696969697,Americas
1987,142.0,0.3252616666666667,Asia
1987,150.0,-0.3214022435897435,Europe
1988,2.0,0.4996695906432749,Africa
1988,9.0,0.5827407407407407,Oceania
1988,19.0,0.2578333333333333,Americas
1988,142.0,0.3313466666666667,Asia
1988,150.0,0.44187019230769237,Europe
1989,2.0,0.22128801169590642,Africa
1989,9.0,0.30618981481481483,Oceania
1989,19.0,0.06717727272727274,Americas
1989,142.0,0.163115,Asia
1989,150.0,0.9987435897435897,Europe
1990,2.0,0.5843114035087719,Africa
1990,9.0,0.44831944444444444,Oceania
1990,19.0,0.27800151515151517,Americas
1990,142.0,0.47599833333333336,Asia
1990,150.0,1.1566794871794872,Europe
1991,2.0,0.40003947368421056,Africa
1991,9.0,0.37346296296296294,Oceania
1991,19.0,0.3050363636363636,Americas
1991,142.0,0.25179,Asia
1991,150.0,0.2839727564102564,Europe
1992,2.0,0.3671432748538012,Africa
1992,9.0,0.24324074074074076,Oceania
1992,19.0,0.22721666666666665,Americas
1992,142.0,-0.28107166666666666,Asia
1992,150.0,0.7806842948717948,Europe
1993,2.0,0.45331432748538014,Africa
1993,9.0,0.15906944444444446,Oceania
1993,19.0,0.30375151515151516,Americas
1993,142.0,-0.048330000000000005,Asia
1993,150.0,0.2393782051282051,Europe
1994,2.0,0.4228172514619883,Africa
1994,9.0,0.24071296296296296,Oceania
1994,19.0,0.4054378787878788,Americas
1994,142.0,0.46699,Asia
1994,150.0,1.0645048076923078,Europe
1995,2.0,0.6892602339181287,Africa
1995,9.0,0.5165879629629629,Oceania
1995,19.0,0.5694439393939393,Americas
1995,142.0,0.4019333333333333,Asia
1995,150.0,0.6546458333333333,Europe
1996,2.0,0.548516081871345,Africa
1996,9.0,0.5095694444444444,Oceania
1996,19.0,0.25864242424242423,Americas
1996,142.0,0.32013166666666665,Asia
1996,150.0,-0.1143173076923077,Europe
1997,2.0,0.6672426900584796,Africa
1997,9.0,0.36944907407407407,Oceania
1997,19.0,0.641180303030303,Americas
1997,142.0,0.31222333333333335,Asia
1997,150.0,0.662161858974359,Europe
1998,2.0,1.0166315789473683,Africa
1998,9.0,0.8496184640522876,Oceania
1998,19.0,0.9443803030303032,Americas
1998,142.0,1.0883483333333335,Asia
1998,150.0,0.6256698717948718,Europe
1999,2.0,0.5927149122807017,Africa
1999,9.0,0.5070490196078431,Oceania
1999,19.0,0.3831848484848485,Americas
1999,142.0,0.8841583333333333,Asia
1999,150.0,1.0314439102564104,Europe
2000,2.0,0.49938450292397657,Africa
2000,9.0,0.5170479302832244,Oceania
2000,19.0,0.22087272727272725,Americas
2000,142.0,0.591145,Asia
2000,150.0,1.3476410256410256,Europe
2001,2.0,0.7346505847953217,Africa
2001,9.0,0.5928148148148148,Oceania
2001,19.0,0.5293727272727272,Americas
2001,142.0,0.89311,Asia
2001,150.0,0.867610576923077,Europe
2002,2.0,0.8722763157894736,Africa
2002,9.0,0.6956751089324619,Oceania
2002,19.0,0.6236287878787878,Americas
2002,142.0,0.8331316666666666,Asia
2002,150.0,1.2441490384615383,Europe
2003,2.0,0.9233771929824561,Africa
2003,9.0,0.581796568627451,Oceania
2003,19.0,0.7421515151515151,Americas
2003,142.0,0.6509433333333333,Asia
2003,150.0,1.0289022435897437,Europe
2004,2.0,0.8015745614035087,Africa
2004,9.0,0.5862546296296296,Oceania
2004,19.0,0.5407272727272727,Americas
2004,142.0,0.8194499999999999,Asia
2004,150.0,0.8045993589743589,Europe
2005,2.0,1.0926038011695907,Africa
2005,9.0,0.7298935185185185,Oceania
2005,19.0,0.7687424242424242,Americas
2005,142.0,0.6963900000000001,Asia
2005,150.0,0.7090160256410255,Europe
2006,2.0,0.8493070175438597,Africa
2006,9.0,0.5822870370370371,Oceania
2006,19.0,0.7455136363636363,Americas
2006,142.0,0.8675933333333333,Asia
2006,150.0,1.1190240384615384,Europe
2007,2.0,0.8447426900584795,Africa
2007,9.0,0.7369907407407408,Oceania
2007,19.0,0.5949969696969697,Americas
2007,142.0,0.8884416666666667,Asia
2007,150.0,1.473400641025641,Europe
2008,2.0,0.7368698830409356,Africa
2008,9.0,0.5580555555555555,Oceania
2008,19.0,0.38964848484848486,Americas
2008,142.0,0.6726266666666666,Asia
2008,150.0,1.2730304487179487,Europe
2009,2.0,0.9046842105263156,Africa
2009,9.0,0.5209509803921569,Oceania
2009,19.0,0.627989393939394,Americas
2009,142.0,0.877265,Asia
2009,150.0,1.1310128205128205,Europe
2010,2.0,1.2616184210526316,Africa
2010,9.0,0.8098725490196078,Oceania
2010,19.0,0.8055727272727272,Americas
2010,142.0,1.4361283333333335,Asia
2010,150.0,0.35883653846153846,Europe
2011,2.0,0.773061403508772,Africa
2011,9.0,0.5643611111111111,Oceania
2011,19.0,0.5536515151515151,Americas
2011,142.0,0.46062333333333333,Asia
2011,150.0,1.3009967948717949,Europe
2012,2.0,0.7357953216374269,Africa
2012,9.0,0.5905492919389979,Oceania
2012,19.0,0.6993015151515151,Americas
2012,142.0,0.7562883333333333,Asia
2012,150.0,1.042650641025641,Europe
2013,2.0,0.8536610797827903,Africa
2013,9.0,0.9029512527233116,Oceania
2013,19.0,0.665155889079474,Americas
2013,142.0,0.8785083333333333,Asia
2013,150.0,1.018325980392157,Europe
2014,2.0,0.8779761904761906,Africa
2014,9.0,0.69875,Oceania
2014,19.0,0.7277987421383648,Americas
2014,142.0,0.9168600000000001,Asia
2014,150.0,1.7514624183006535,Europe
2015,2.0,1.0935684523809523,Africa
2015,9.0,0.7033194444444444,Oceania
2015,19.0,1.0249606918238994,Americas
2015,142.0,1.2358183333333332,Asia
2015,150.0,1.669906862745098,Europe
2016,2.0,1.3227182434143872,Africa
2016,9.0,1.0960092592592592,Oceania
2016,19.0,0.9910851302785265,Americas
2016,142.0,1.351004696969697,Asia
2016,150.0,1.4427275227164038,Europe
2017,2.0,1.1146578014184396,Africa
2017,9.0,1.0137013888888888,Oceania
2017,19.0,0.871004761904762,Americas
2017,142.0,1.2059924242424243,Asia
2017,150.0,1.4065243902439024,Europe
2018,2.0,0.99322695035461,Africa
2018,9.0,1.007472222222222,Oceania
2018,19.0,0.6464261904761904,Americas
2018,142.0,1.3843484848484848,Asia
2018,150.0,1.841839430894309,Europe
2019,2.0,1.2561294326241135,Africa
2019,9.0,1.0727013888888888,Oceania
2019,19.0,1.0105833333333332,Americas
2019,142.0,1.3796799242424242,Asia
2019,150.0,1.9007682926829268,Europe
2020,2.0,1.1566347517730498,Africa
2020,9.0,1.0713819444444443,Oceania
2020,19.0,1.1628071428571427,Americas
2020,142.0,1.2804412878787879,Asia
2020,150.0,2.0837154471544714,Europe
